(16, 16, 16, 13)
(28, 16, 16, 13)
(56, 16, 16, 13)
(83, 16, 16, 13)
(117, 16, 16, 13)
(140, 16, 16, 13)
(165, 16, 16, 13)
(187, 16, 16, 13)
(206, 16, 16, 13)
(223, 16, 16, 13)
(239, 16, 16, 13)
(229, 16, 16, 13)
(197, 16, 16, 13)
(168, 16, 16, 13)
(142, 16, 16, 13)
(123, 16, 16, 13)
(112, 16, 16, 13)
(101, 16, 16, 13)
(87, 16, 16, 13)
(71, 16, 16, 13)
(39, 16, 16, 13)
(23, 16, 16, 13)
(16, 30, 16, 13)
(16, 58, 16, 13)
(16, 78, 16, 13)
(16, 89, 16, 13)
(16, 99, 16, 13)
(16, 112, 16, 13)
(16, 127, 16, 13)
(16, 138, 16, 13)
(16, 159, 16, 13)
(16, 173, 16, 13)
(16, 185, 16, 13)
(16, 197, 16, 13)
(16, 210, 16, 13)
(16, 223, 16, 13)
(16, 232, 16, 13)
(16, 239, 16, 13)
(23, 239, 16, 13)
(33, 239, 16, 13)
(46, 239, 16, 13)
(76, 239, 16, 13)
(106, 239, 16, 13)
(138, 239, 16, 13)
(167, 239, 16, 13)
(191, 239, 16, 13)
(215, 239, 16, 13)
(228, 239, 16, 13)
(233, 239, 16, 13)
(235, 239, 16, 13)
(239, 239, 16, 13)
(239, 238, 16, 13)
(239, 227, 16, 13)
(239, 213, 16, 13)
(239, 195, 16, 13)
(239, 176, 16, 13)
(239, 156, 16, 13)
(239, 139, 16, 13)
(239, 120, 16, 13)
(239, 100, 16, 13)
(239, 83, 16, 13)
(239, 67, 16, 13)
(239, 49, 16, 13)
(239, 36, 16, 13)
(239, 31, 16, 13)
(239, 28, 16, 13)
(239, 27, 16, 13)
(239, 34, 16, 13)
(236, 38, 16, 13)
(224, 41, 16, 13)
(216, 42, 16, 13)
(202, 43, 16, 13)
(181, 43, 16, 13)
(167, 43, 16, 13)
(155, 44, 16, 13)
(145, 44, 16, 13)
(136, 44, 16, 13)
(118, 44, 16, 13)
(100, 44, 16, 13)
(86, 44, 16, 13)
(75, 44, 16, 13)
(70, 44, 16, 13)
(68, 44, 16, 13)
(62, 44, 16, 13)
(45, 44, 16, 13)
(36, 43, 16, 13)
(35, 43, 16, 13)
(35, 44, 16, 13)
(35, 46, 16, 13)
(37, 53, 16, 13)
(44, 66, 16, 13)
(46, 72, 16, 13)
(48, 82, 16, 13)
(49, 100, 16, 13)
(49, 113, 16, 13)
(49, 126, 16, 13)
(49, 129, 16, 13)
(49, 132, 16, 13)
(48, 136, 16, 13)
(47, 145, 16, 13)
(47, 152, 16, 13)
(47, 158, 16, 13)
(47, 164, 16, 13)
(46, 172, 16, 13)
(46, 182, 16, 13)
(43, 194, 16, 13)
(43, 202, 16, 13)
(43, 207, 16, 13)
(42, 212, 16, 13)
(42, 215, 16, 13)
(42, 220, 16, 13)
(45, 220, 16, 13)
(52, 220, 16, 13)
(61, 218, 16, 13)
(67, 217, 16, 13)
(72, 216, 16, 13)
(81, 216, 16, 13)
(94, 216, 16, 13)
(110, 216, 16, 13)
(124, 216, 16, 13)
(134, 216, 16, 13)
(146, 215, 16, 13)
(153, 215, 16, 13)
(160, 214, 16, 13)
(167, 213, 16, 13)
(172, 213, 16, 13)
(183, 213, 16, 13)
(191, 213, 16, 13)
(199, 213, 16, 13)
(205, 214, 16, 13)
(209, 214, 16, 13)
(211, 214, 16, 13)
(214, 212, 16, 13)
(214, 210, 16, 13)
(214, 206, 16, 13)
(215, 201, 16, 13)
(215, 193, 16, 13)
(213, 184, 16, 13)
(212, 178, 16, 13)
(213, 172, 16, 13)
(215, 167, 16, 13)
(218, 163, 16, 13)
(220, 158, 16, 13)
(221, 154, 16, 13)
(221, 150, 16, 13)
(222, 145, 16, 13)
(222, 141, 16, 13)
(222, 136, 16, 13)
(222, 131, 16, 13)
(219, 123, 16, 13)
(217, 115, 16, 13)
(216, 108, 16, 13)
(215, 102, 16, 13)
(214, 96, 16, 13)
(213, 88, 16, 13)
(213, 84, 16, 13)
(213, 77, 16, 13)
(213, 71, 16, 13)
(213, 68, 16, 13)
(214, 62, 16, 13)
(214, 60, 16, 13)
(214, 59, 16, 13)
(206, 59, 16, 13)
(198, 59, 16, 13)
(191, 62, 16, 13)
(185, 64, 16, 13)
(181, 66, 16, 13)
(171, 68, 16, 13)
(165, 68, 16, 13)
(157, 68, 16, 13)
(147, 68, 16, 13)
(136, 68, 16, 13)
(128, 68, 16, 13)
(123, 68, 16, 13)
(117, 68, 16, 13)
(110, 68, 16, 13)
(102, 68, 16, 13)
(94, 68, 16, 13)
(85, 68, 16, 13)
(75, 68, 16, 13)
(73, 68, 16, 13)
(71, 71, 16, 13)
(70, 77, 16, 13)
(70, 83, 16, 13)
(70, 89, 16, 13)
(70, 93, 16, 13)
(70, 97, 16, 13)
(69, 102, 16, 13)
(68, 108, 16, 13)
(67, 112, 16, 13)
(67, 117, 16, 13)
(66, 126, 16, 13)
(66, 132, 16, 13)
(66, 134, 16, 13)
(68, 138, 16, 13)
(71, 145, 16, 13)
(72, 148, 16, 13)
(73, 151, 16, 13)
(75, 154, 16, 13)
(75, 158, 16, 13)
(75, 162, 16, 13)
(75, 166, 16, 13)
(75, 172, 16, 13)
(75, 175, 16, 13)
(72, 180, 16, 13)
(67, 187, 16, 13)
(65, 189, 16, 13)
(65, 190, 16, 13)
(65, 192, 16, 13)
(70, 195, 16, 13)
(84, 199, 16, 13)
(95, 200, 16, 13)
(106, 200, 16, 13)
(114, 197, 16, 13)
(123, 194, 16, 13)
(134, 191, 16, 13)
(139, 190, 16, 13)
(144, 190, 16, 13)
(151, 190, 16, 13)
(157, 190, 16, 13)
(164, 190, 16, 13)
(173, 189, 16, 13)
(176, 187, 16, 13)
(180, 186, 16, 13)
(186, 184, 16, 13)
(192, 182, 16, 13)
(197, 180, 16, 13)
(199, 175, 16, 13)
(201, 168, 16, 13)
(206, 159, 16, 13)
(208, 152, 16, 13)
(208, 145, 16, 13)
(208, 138, 16, 13)
(208, 130, 16, 13)
(207, 120, 16, 13)
(204, 110, 16, 13)
(200, 101, 16, 13)
(198, 94, 16, 13)
(195, 88, 16, 13)
(194, 83, 16, 13)
(192, 80, 16, 13)
(190, 78, 16, 13)
(186, 75, 16, 13)
(178, 75, 16, 13)
(166, 79, 16, 13)
(152, 85, 16, 13)
(148, 85, 16, 13)
(139, 85, 16, 13)
(118, 85, 16, 13)
(89, 85, 16, 13)
(80, 86, 16, 13)
(79, 87, 16, 13)
(78, 87, 16, 13)
(75, 93, 16, 13)
(75, 98, 16, 13)
(77, 105, 16, 13)
(85, 110, 16, 13)
(94, 115, 16, 13)
(103, 121, 16, 13)
(105, 124, 16, 13)
(106, 128, 16, 13)
(107, 135, 16, 13)
(107, 141, 16, 13)
(107, 147, 16, 13)
(107, 156, 16, 13)
(107, 167, 16, 13)
