(127, 128, 127, 13)
(16, 158, 16, 13)
(16, 159, 16, 13)
(16, 162, 16, 13)
(16, 164, 16, 13)
(16, 166, 16, 13)
(16, 167, 16, 13)
(16, 171, 16, 13)
(16, 174, 16, 13)
(16, 180, 16, 13)
(16, 184, 16, 13)
(16, 188, 16, 13)
(16, 190, 16, 13)
(16, 193, 16, 13)
(16, 195, 16, 13)
(16, 198, 16, 13)
(16, 200, 16, 13)
(16, 201, 16, 13)
(16, 202, 16, 13)
(16, 203, 16, 13)
(16, 205, 16, 13)
(18, 207, 16, 13)
(19, 209, 16, 13)
(20, 211, 16, 13)
(22, 214, 16, 13)
(24, 215, 16, 13)
(28, 217, 16, 13)
(30, 219, 16, 13)
(32, 220, 16, 13)
(34, 221, 16, 13)
(36, 222, 16, 13)
(40, 224, 16, 13)
(42, 225, 16, 13)
(43, 226, 16, 13)
(44, 227, 16, 13)
(45, 227, 16, 13)
(45, 228, 16, 13)
(47, 230, 16, 13)
(49, 231, 16, 13)
(52, 233, 16, 13)
(54, 234, 16, 13)
(58, 235, 16, 13)
(63, 236, 16, 13)
(71, 239, 16, 13)
(73, 239, 16, 13)
(75, 239, 16, 13)
(79, 239, 16, 13)
(84, 239, 16, 13)
(87, 239, 16, 13)
(92, 239, 16, 13)
(95, 239, 16, 13)
(97, 239, 16, 13)
(99, 239, 16, 13)
(103, 239, 16, 13)
(157, 239, 16, 13)
(158, 239, 16, 13)
(160, 239, 16, 13)
(164, 239, 16, 13)
(167, 239, 16, 13)
(169, 239, 16, 13)
(171, 239, 16, 13)
(173, 239, 16, 13)
(175, 239, 16, 13)
(179, 239, 16, 13)
(182, 239, 16, 13)
(185, 239, 16, 13)
(188, 239, 16, 13)
(189, 237, 16, 13)
(191, 234, 16, 13)
(193, 234, 16, 13)
(194, 233, 16, 13)
(199, 230, 16, 13)
(207, 227, 16, 13)
(211, 224, 16, 13)
(214, 220, 16, 13)
(215, 218, 16, 13)
(216, 215, 16, 13)
(218, 213, 16, 13)
(219, 212, 16, 13)
(219, 211, 16, 13)
(221, 209, 16, 13)
(223, 207, 16, 13)
(225, 206, 16, 13)
(226, 205, 16, 13)
(229, 205, 16, 13)
(235, 200, 16, 13)
(239, 196, 16, 13)
(239, 193, 16, 13)
(239, 191, 16, 13)
(239, 187, 16, 13)
(239, 180, 16, 13)
(239, 177, 16, 13)
(239, 173, 16, 13)
(239, 171, 16, 13)
(239, 167, 16, 13)
(239, 165, 16, 13)
(239, 163, 16, 13)
(239, 159, 16, 13)
(239, 156, 16, 13)
(239, 152, 16, 13)
(239, 150, 16, 13)
(239, 148, 16, 13)
(239, 144, 16, 13)
(239, 143, 16, 13)
(239, 141, 16, 13)
(239, 140, 16, 13)
(239, 137, 16, 13)
(239, 105, 16, 13)
(239, 98, 16, 13)
(239, 92, 16, 13)
(239, 85, 16, 13)
(237, 79, 16, 13)
(236, 77, 16, 13)
(233, 72, 16, 13)
(231, 68, 16, 13)
(229, 65, 16, 13)
(228, 63, 16, 13)
(227, 60, 16, 13)
(225, 57, 16, 13)
(223, 55, 16, 13)
(222, 52, 16, 13)
(221, 48, 16, 13)
(219, 45, 16, 13)
(218, 42, 16, 13)
(217, 39, 16, 13)
(216, 38, 16, 13)
(214, 35, 16, 13)
(213, 31, 16, 13)
(209, 28, 16, 13)
(204, 25, 16, 13)
(200, 23, 16, 13)
(199, 21, 16, 13)
(196, 19, 16, 13)
(193, 18, 16, 13)
(190, 17, 16, 13)
(185, 16, 16, 13)
(182, 16, 16, 13)
(181, 16, 16, 13)
(180, 16, 16, 13)
(178, 16, 16, 13)
(176, 16, 16, 13)
(173, 16, 16, 13)
(171, 16, 16, 13)
(169, 16, 16, 13)
(167, 16, 16, 13)
(164, 16, 16, 13)
(160, 16, 16, 13)
(152, 16, 16, 13)
(148, 16, 16, 13)
(144, 16, 16, 13)
(141, 16, 16, 13)
(139, 16, 16, 13)
(136, 16, 16, 13)
(134, 16, 16, 13)
(133, 16, 16, 13)
(111, 16, 16, 13)
(105, 16, 16, 13)
(98, 16, 16, 13)
(84, 16, 16, 13)
(78, 16, 16, 13)
(73, 16, 16, 13)
(72, 16, 16, 13)
(71, 16, 16, 13)
(66, 16, 16, 13)
(56, 16, 16, 13)
(51, 16, 16, 13)
(50, 16, 16, 13)
(49, 16, 16, 13)
(46, 18, 16, 13)
(43, 20, 16, 13)
(41, 23, 16, 13)
(37, 27, 16, 13)
(33, 32, 16, 13)
(32, 33, 16, 13)
(31, 33, 16, 13)
(30, 35, 16, 13)
(28, 38, 16, 13)
(26, 40, 16, 13)
(25, 45, 16, 13)
(24, 48, 16, 13)
(22, 52, 16, 13)
(20, 56, 16, 13)
(16, 62, 16, 13)
(16, 72, 16, 13)
(16, 77, 16, 13)
(16, 85, 16, 13)
(16, 88, 16, 13)
(16, 91, 16, 13)
(16, 95, 16, 13)
(16, 97, 16, 13)
(16, 99, 16, 13)
(12, 155, 12, 5)
(14, 155, 12, 5)
(16, 155, 12, 5)
(19, 156, 12, 5)
(22, 156, 12, 5)
(23, 156, 12, 5)
(26, 157, 12, 5)
(27, 157, 12, 5)
(28, 157, 12, 5)
(29, 157, 12, 5)
(31, 157, 12, 5)
(32, 158, 12, 5)
(33, 158, 12, 5)
(34, 158, 12, 5)
(34, 159, 12, 5)
(34, 161, 12, 5)
(34, 163, 12, 5)
(33, 165, 12, 5)
(33, 166, 12, 5)
(31, 166, 12, 5)
(29, 166, 12, 5)
(26, 166, 12, 5)
(23, 165, 12, 5)
(21, 163, 12, 5)
(20, 162, 12, 5)
(19, 162, 12, 5)
(18, 162, 12, 5)
(17, 163, 12, 5)
(15, 165, 12, 5)
(12, 165, 12, 5)
(12, 166, 12, 5)
(12, 167, 12, 5)
(12, 168, 12, 5)
(12, 169, 12, 5)
(12, 172, 12, 5)
(12, 175, 12, 5)
(13, 177, 12, 5)
(15, 178, 12, 5)
(17, 179, 12, 5)
(20, 180, 12, 5)
(23, 180, 12, 5)
(24, 181, 12, 5)
(29, 181, 12, 5)
(32, 181, 12, 5)
(34, 181, 12, 5)
(36, 181, 12, 5)
(36, 182, 12, 5)
(36, 184, 12, 5)
(35, 186, 12, 5)
(32, 190, 12, 5)
(31, 191, 12, 5)
(30, 192, 12, 5)
(29, 193, 12, 5)
(28, 193, 12, 5)
(24, 193, 12, 5)
(20, 193, 12, 5)
(14, 192, 12, 5)
(12, 192, 12, 5)
(12, 193, 12, 5)
(12, 195, 12, 5)
(12, 196, 12, 5)
(12, 198, 12, 5)
(12, 199, 12, 5)
(12, 184, 12, 5)
(12, 182, 12, 5)
(12, 178, 12, 5)
(12, 173, 12, 5)
(12, 148, 12, 5)
(15, 194, 7, 11)
(11, 196, 7, 11)
(11, 195, 7, 11)
(19, 197, 7, 11)
(24, 171, 7, 11)
(24, 172, 7, 11)
(24, 173, 7, 11)
(25, 174, 7, 11)
(26, 174, 7, 11)
(27, 174, 7, 11)
(28, 175, 7, 11)
(27, 176, 7, 11)
(26, 176, 7, 11)
(7, 165, 7, 11)
(7, 166, 7, 11)
(8, 166, 7, 11)
(9, 167, 7, 11)
(11, 167, 7, 11)
(248, 210, 7, 12)
(247, 210, 7, 12)
(246, 211, 7, 12)
(245, 212, 7, 12)
(245, 213, 7, 12)
(244, 214, 7, 12)
(242, 216, 7, 12)
(241, 218, 7, 12)
(240, 219, 7, 12)
(240, 220, 7, 12)
(238, 220, 7, 12)
(236, 221, 7, 12)
(234, 222, 7, 12)
(234, 223, 7, 12)
(234, 224, 7, 12)
(233, 228, 7, 12)
(233, 229, 7, 12)
(232, 230, 7, 12)
(231, 231, 7, 12)
(230, 232, 7, 12)
(229, 232, 7, 12)
(228, 233, 7, 12)
(227, 233, 7, 12)
(225, 234, 7, 12)
(223, 235, 7, 12)
(223, 236, 7, 12)
(221, 236, 7, 12)
(220, 237, 7, 12)
(219, 238, 7, 12)
(217, 240, 7, 12)
(216, 240, 7, 12)
(214, 242, 7, 12)
(212, 243, 7, 12)
(210, 243, 7, 12)
(207, 244, 7, 12)
(201, 247, 7, 12)
(197, 248, 7, 12)
(196, 248, 7, 12)
(195, 248, 7, 12)
(209, 248, 7, 12)
(212, 248, 7, 12)
(214, 248, 7, 12)
(216, 248, 7, 12)
(217, 247, 7, 12)
(218, 247, 7, 12)
(220, 247, 7, 12)
(222, 245, 7, 12)
(225, 244, 7, 12)
(227, 243, 7, 12)
(228, 242, 7, 12)
(230, 241, 7, 12)
(231, 239, 7, 12)
(233, 237, 7, 12)
(237, 234, 7, 12)
(241, 230, 7, 12)
(244, 228, 7, 12)
(245, 226, 7, 12)
(247, 224, 7, 12)
(247, 223, 7, 12)
(248, 223, 7, 12)
(248, 222, 7, 12)
(248, 221, 7, 12)
(248, 219, 7, 12)
(248, 209, 7, 12)
(248, 208, 7, 12)
(248, 207, 7, 12)
(231, 238, 7, 12)
(224, 241, 7, 12)
(212, 245, 7, 12)
(203, 248, 7, 12)
(201, 248, 7, 12)
(199, 248, 7, 12)
(215, 248, 7, 12)
(217, 248, 7, 12)
(220, 248, 7, 12)
(224, 248, 7, 12)
(228, 248, 7, 12)
(229, 248, 7, 12)
(231, 248, 7, 12)
(233, 248, 7, 12)
(236, 248, 7, 12)
(238, 248, 7, 12)
(241, 248, 7, 12)
(244, 248, 7, 12)
(248, 248, 7, 12)
(248, 246, 7, 12)
(248, 245, 7, 12)
(248, 242, 7, 12)
(248, 239, 7, 12)
(248, 236, 7, 12)
(248, 235, 7, 12)
(248, 234, 7, 12)
(248, 233, 7, 12)
(248, 238, 7, 12)
(248, 240, 7, 12)
(248, 241, 7, 12)
(248, 237, 7, 12)
(248, 231, 7, 12)
(248, 244, 7, 12)
(239, 241, 7, 11)
(237, 241, 7, 11)
(237, 242, 7, 11)
(236, 242, 7, 11)
(235, 242, 7, 11)
(234, 242, 7, 11)
(234, 243, 7, 11)
(234, 244, 7, 11)
(234, 245, 7, 11)
(234, 246, 7, 11)
(234, 247, 7, 11)
(233, 247, 7, 11)
(235, 247, 7, 11)
(236, 247, 7, 11)
(237, 247, 7, 11)
(239, 247, 7, 11)
(63, 254, 1, 4)
(62, 254, 1, 4)
(61, 254, 1, 4)
(60, 254, 1, 4)
(59, 254, 1, 4)
(59, 253, 1, 4)
(57, 252, 1, 4)
(55, 251, 1, 4)
(54, 251, 1, 4)
(54, 250, 1, 4)
(51, 249, 1, 4)
(50, 249, 1, 4)
(48, 249, 1, 4)
(46, 249, 1, 4)
(44, 249, 1, 4)
(41, 249, 1, 4)
(36, 248, 1, 4)
(36, 247, 1, 4)
(35, 247, 1, 4)
(35, 246, 1, 4)
(34, 246, 1, 4)
(34, 245, 1, 4)
(33, 244, 1, 4)
(32, 243, 1, 4)
(31, 242, 1, 4)
(31, 241, 1, 4)
(30, 240, 1, 4)
(29, 239, 1, 4)
(28, 238, 1, 4)
(27, 237, 1, 4)
(25, 236, 1, 4)
(23, 234, 1, 4)
(22, 233, 1, 4)
(20, 232, 1, 4)
(19, 231, 1, 4)
(18, 230, 1, 4)
(17, 229, 1, 4)
(15, 228, 1, 4)
(14, 227, 1, 4)
(13, 227, 1, 4)
(12, 226, 1, 4)
(11, 225, 1, 4)
(10, 224, 1, 4)
(9, 223, 1, 4)
(8, 221, 1, 4)
(6, 219, 1, 4)
(5, 217, 1, 4)
(5, 216, 1, 4)
(4, 216, 1, 4)
(4, 215, 1, 4)
(3, 215, 1, 4)
(3, 214, 1, 4)
(2, 214, 1, 4)
(1, 213, 1, 4)
(1, 212, 1, 4)
(3, 216, 2, 4)
(3, 218, 2, 4)
(3, 219, 2, 4)
(3, 220, 2, 4)
(4, 221, 2, 4)
(4, 222, 2, 4)
(4, 223, 2, 4)
(5, 224, 2, 4)
(6, 225, 2, 4)
(7, 226, 2, 4)
(8, 227, 2, 4)
(9, 227, 2, 4)
(11, 228, 2, 4)
(12, 229, 2, 4)
(13, 230, 2, 4)
(14, 231, 2, 4)
(15, 232, 2, 4)
(17, 233, 2, 4)
(18, 234, 2, 4)
(19, 234, 2, 4)
(21, 235, 2, 4)
(22, 236, 2, 4)
(23, 237, 2, 4)
(24, 237, 2, 4)
(25, 237, 2, 4)
(27, 238, 2, 4)
(27, 239, 2, 4)
(29, 240, 2, 4)
(31, 240, 2, 4)
(32, 241, 2, 4)
(33, 242, 2, 4)
(33, 243, 2, 4)
(34, 243, 2, 4)
(34, 244, 2, 4)
(35, 244, 2, 4)
(35, 245, 2, 4)
(36, 245, 2, 4)
(37, 246, 2, 4)
(38, 246, 2, 4)
(39, 246, 2, 4)
(40, 246, 2, 4)
(41, 246, 2, 4)
(42, 247, 2, 4)
(44, 247, 2, 4)
(46, 247, 2, 4)
(47, 248, 2, 4)
(48, 248, 2, 4)
(49, 249, 2, 4)
(49, 250, 2, 4)
(49, 251, 2, 4)
(50, 251, 2, 4)
(51, 251, 2, 4)
(52, 252, 2, 4)
(54, 252, 2, 4)
(55, 252, 2, 4)
(56, 252, 2, 4)
(5, 222, 4, 4)
(4, 225, 4, 4)
(5, 226, 4, 4)
(5, 228, 4, 4)
(6, 230, 4, 4)
(6, 231, 4, 4)
(7, 232, 4, 4)
(7, 233, 4, 4)
(8, 234, 4, 4)
(9, 235, 4, 4)
(10, 236, 4, 4)
(11, 237, 4, 4)
(12, 238, 4, 4)
(15, 239, 4, 4)
(20, 241, 4, 4)
(26, 245, 4, 4)
(30, 247, 4, 4)
(32, 247, 4, 4)
(33, 247, 4, 4)
(37, 249, 4, 4)
(41, 251, 4, 4)
(44, 251, 4, 4)
(45, 251, 4, 4)
(47, 251, 4, 4)
(48, 251, 4, 4)
(4, 230, 4, 4)
(4, 232, 4, 4)
(4, 234, 4, 4)
(4, 237, 4, 4)
(4, 238, 4, 4)
(5, 240, 4, 4)
(5, 241, 4, 4)
(8, 245, 4, 4)
(11, 247, 4, 4)
(13, 249, 4, 4)
(14, 250, 4, 4)
(15, 250, 4, 4)
(16, 251, 4, 4)
(19, 251, 4, 4)
(23, 251, 4, 4)
(28, 251, 4, 4)
(33, 251, 4, 4)
(36, 251, 4, 4)
(37, 251, 4, 4)
(38, 251, 4, 4)
(39, 251, 4, 4)
(24, 246, 4, 4)
(22, 245, 4, 4)
(17, 245, 4, 4)
(15, 245, 4, 4)
(13, 245, 4, 4)
(11, 245, 4, 4)
(9, 245, 4, 4)
(9, 244, 4, 4)
(4, 241, 4, 4)
(4, 244, 4, 4)
(4, 245, 4, 4)
(4, 246, 4, 4)
(4, 247, 4, 4)
(4, 248, 4, 4)
(4, 249, 4, 4)
