(57, 48, 17, 13)
(97, 112, 17, 13)
(57, 50, 17, 13)
(57, 51, 17, 13)
(57, 52, 17, 13)
(57, 53, 17, 13)
(58, 54, 17, 13)
(58, 55, 17, 13)
(59, 56, 17, 13)
(59, 57, 17, 13)
(60, 58, 17, 13)
(61, 59, 17, 13)
(61, 60, 17, 13)
(62, 60, 17, 13)
(63, 61, 17, 13)
(63, 62, 17, 13)
(64, 63, 17, 13)
(65, 64, 17, 13)
(66, 65, 17, 13)
(67, 66, 17, 13)
(67, 67, 17, 13)
(68, 67, 17, 13)
(68, 68, 17, 13)
(69, 69, 17, 13)
(70, 69, 17, 13)
(70, 70, 17, 13)
(71, 71, 17, 13)
(71, 72, 17, 13)
(72, 73, 17, 13)
(72, 74, 17, 13)
(73, 75, 17, 13)
(75, 77, 17, 13)
(76, 78, 17, 13)
(77, 79, 17, 13)
(78, 80, 17, 13)
(79, 81, 17, 13)
(80, 82, 17, 13)
(80, 83, 17, 13)
(81, 83, 17, 13)
(82, 84, 17, 13)
(82, 85, 17, 13)
(82, 86, 17, 13)
(83, 86, 17, 13)
(83, 88, 17, 13)
(84, 89, 17, 13)
(85, 90, 17, 13)
(86, 91, 17, 13)
(87, 93, 17, 13)
(88, 94, 17, 13)
(89, 95, 17, 13)
(89, 96, 17, 13)
(90, 97, 17, 13)
(91, 98, 17, 13)
(91, 99, 17, 13)
(92, 99, 17, 13)
(92, 100, 17, 13)
(92, 101, 17, 13)
(92, 102, 17, 13)
(93, 102, 17, 13)
(93, 103, 17, 13)
(94, 104, 17, 13)
(95, 105, 17, 13)
(96, 112, 17, 13)
(96, 113, 17, 13)
(96, 114, 17, 13)
(96, 115, 17, 13)
(96, 116, 17, 13)
(96, 117, 17, 13)
(95, 119, 17, 13)
(94, 120, 17, 13)
(93, 121, 17, 13)
(92, 122, 17, 13)
(91, 123, 17, 13)
(90, 123, 17, 13)
(89, 124, 17, 13)
(88, 125, 17, 13)
(86, 125, 17, 13)
(86, 126, 17, 13)
(85, 126, 17, 13)
(84, 127, 17, 13)
(83, 127, 17, 13)
(82, 128, 17, 13)
(81, 129, 17, 13)
(79, 130, 17, 13)
(78, 130, 17, 13)
(77, 131, 17, 13)
(75, 131, 17, 13)
(72, 133, 17, 13)
(70, 133, 17, 13)
(68, 134, 17, 13)
(67, 134, 17, 13)
(66, 134, 17, 13)
(66, 135, 17, 13)
(65, 135, 17, 13)
(63, 136, 17, 13)
(62, 136, 17, 13)
(61, 137, 17, 13)
(60, 137, 17, 13)
(59, 137, 17, 13)
(57, 138, 17, 13)
(56, 138, 17, 13)
(54, 139, 17, 13)
(52, 139, 17, 13)
(50, 140, 17, 13)
(49, 141, 17, 13)
(48, 141, 17, 13)
(45, 142, 17, 13)
(44, 143, 17, 13)
(43, 143, 17, 13)
(42, 144, 17, 13)
(39, 145, 17, 13)
(38, 146, 17, 13)
(37, 147, 17, 13)
(36, 147, 17, 13)
(35, 148, 17, 13)
(35, 149, 17, 13)
(34, 149, 17, 13)
(34, 150, 17, 13)
(34, 151, 17, 13)
(33, 152, 17, 13)
(33, 153, 17, 13)
(32, 154, 17, 13)
(32, 155, 17, 13)
(31, 155, 17, 13)
(31, 156, 17, 13)
(31, 157, 17, 13)
(30, 157, 17, 13)
(29, 159, 17, 13)
(29, 160, 17, 13)
(28, 160, 17, 13)
(28, 161, 17, 13)
(26, 163, 17, 13)
(26, 164, 17, 13)
(25, 165, 17, 13)
(25, 166, 17, 13)
(25, 167, 17, 13)
(25, 169, 17, 13)
(26, 170, 17, 13)
(26, 172, 17, 13)
(26, 173, 17, 13)
(25, 176, 17, 13)
(23, 179, 17, 13)
(23, 180, 17, 13)
(23, 181, 17, 13)
(23, 182, 17, 13)
(23, 183, 17, 13)
(23, 185, 17, 13)
(23, 186, 17, 13)
(23, 188, 17, 13)
(23, 189, 17, 13)
(23, 190, 17, 13)
(23, 191, 17, 13)
(23, 192, 17, 13)
(24, 193, 17, 13)
(24, 194, 17, 13)
(24, 195, 17, 13)
(25, 196, 17, 13)
(25, 198, 17, 13)
(25, 199, 17, 13)
(26, 200, 17, 13)
(26, 201, 17, 13)
(26, 202, 17, 13)
(45, 58, 8, 13)
(45, 59, 8, 13)
(42, 60, 8, 13)
(41, 62, 8, 13)
(40, 62, 8, 13)
(40, 63, 8, 13)
(38, 64, 8, 13)
(37, 64, 8, 13)
(36, 65, 8, 13)
(35, 65, 8, 13)
(34, 65, 8, 13)
(33, 66, 8, 13)
(32, 66, 8, 13)
(31, 66, 8, 13)
(30, 67, 8, 13)
(29, 67, 8, 13)
(28, 67, 8, 13)
(27, 67, 8, 13)
(26, 68, 8, 13)
(25, 69, 8, 13)
(24, 69, 8, 13)
(23, 69, 8, 13)
(23, 70, 8, 13)
(22, 70, 8, 13)
(21, 71, 8, 13)
(21, 72, 8, 13)
(20, 73, 8, 13)
(19, 75, 8, 13)
(19, 76, 8, 13)
(18, 78, 8, 13)
(18, 79, 8, 13)
(18, 80, 8, 13)
(17, 82, 8, 13)
(17, 83, 8, 13)
(16, 85, 8, 13)
(16, 86, 8, 13)
(16, 87, 8, 13)
(16, 89, 8, 13)
(15, 90, 8, 13)
(15, 93, 8, 13)
(15, 96, 8, 13)
(14, 99, 8, 13)
(13, 100, 8, 13)
(13, 101, 8, 13)
(13, 104, 8, 13)
(13, 105, 8, 13)
(13, 106, 8, 13)
(13, 108, 8, 13)
(13, 109, 8, 13)
(13, 110, 8, 13)
(14, 111, 8, 13)
(14, 113, 8, 13)
(14, 114, 8, 13)
(14, 115, 8, 13)
(14, 116, 8, 13)
(14, 117, 8, 13)
(14, 118, 8, 13)
(14, 120, 8, 13)
(14, 123, 8, 13)
(14, 126, 8, 13)
(14, 128, 8, 13)
(14, 131, 8, 13)
(14, 135, 8, 13)
(14, 138, 8, 13)
(14, 139, 8, 13)
(14, 140, 8, 13)
(14, 141, 8, 13)
(14, 143, 8, 13)
(14, 144, 8, 13)
(14, 146, 8, 13)
(14, 149, 8, 13)
(14, 150, 8, 13)
(14, 151, 8, 13)
(14, 152, 8, 13)
(14, 154, 8, 13)
(14, 155, 8, 13)
(14, 156, 8, 13)
(14, 157, 8, 13)
(14, 158, 8, 13)
(14, 160, 8, 13)
(14, 161, 8, 13)
(14, 163, 8, 13)
(14, 165, 8, 13)
(14, 166, 8, 13)
(14, 168, 8, 13)
(14, 169, 8, 13)
(14, 170, 8, 13)
(14, 172, 8, 13)
(14, 173, 8, 13)
(58, 51, 20, 13)
(60, 49, 20, 13)
(62, 46, 20, 13)
(63, 45, 20, 13)
(63, 44, 20, 13)
(65, 42, 20, 13)
(67, 41, 20, 13)
(69, 39, 20, 13)
(70, 38, 20, 13)
(72, 37, 20, 13)
(74, 36, 20, 13)
(76, 35, 20, 13)
(79, 34, 20, 13)
(81, 33, 20, 13)
(82, 32, 20, 13)
(83, 31, 20, 13)
(85, 30, 20, 13)
(87, 30, 20, 13)
(90, 29, 20, 13)
(91, 29, 20, 13)
(91, 28, 20, 13)
(92, 28, 20, 13)
(93, 27, 20, 13)
(94, 27, 20, 13)
(95, 26, 20, 13)
(96, 26, 20, 13)
(98, 25, 20, 13)
(99, 24, 20, 13)
(100, 24, 20, 13)
(101, 24, 20, 13)
(102, 24, 20, 13)
(103, 23, 20, 13)
(105, 23, 20, 13)
(106, 23, 20, 13)
(107, 23, 20, 13)
(108, 23, 20, 13)
(109, 23, 20, 13)
(110, 22, 20, 13)
(111, 22, 20, 13)
(112, 22, 20, 13)
(113, 22, 20, 13)
(114, 22, 20, 13)
(115, 22, 20, 13)
(116, 22, 20, 13)
(117, 22, 20, 13)
(118, 22, 20, 13)
(119, 22, 20, 13)
(120, 23, 20, 13)
(121, 23, 20, 13)
(122, 23, 20, 13)
(124, 23, 20, 13)
(126, 22, 20, 13)
(127, 22, 20, 13)
(128, 22, 20, 13)
(130, 22, 20, 13)
(137, 22, 19, 13)
(138, 22, 19, 13)
(139, 22, 19, 13)
(140, 22, 19, 13)
(141, 22, 19, 13)
(142, 22, 19, 13)
(143, 22, 19, 13)
(144, 22, 19, 13)
(145, 22, 19, 13)
(147, 22, 19, 13)
(149, 23, 19, 13)
(150, 23, 19, 13)
(152, 23, 19, 13)
(153, 23, 19, 13)
(154, 23, 19, 13)
(155, 23, 19, 13)
(156, 23, 19, 13)
(158, 23, 19, 13)
(159, 23, 19, 13)
(160, 23, 19, 13)
(161, 23, 19, 13)
(162, 23, 19, 13)
(164, 23, 19, 13)
(165, 23, 19, 13)
(166, 23, 19, 13)
(167, 23, 19, 13)
(169, 23, 19, 13)
(171, 23, 19, 13)
(172, 23, 19, 13)
(173, 24, 19, 13)
(174, 24, 19, 13)
(175, 25, 19, 13)
(176, 25, 19, 13)
(177, 25, 19, 13)
(178, 25, 19, 13)
(179, 25, 19, 13)
(180, 25, 19, 13)
(181, 25, 19, 13)
(182, 25, 19, 13)
(184, 25, 19, 13)
(185, 25, 19, 13)
(186, 25, 19, 13)
(187, 25, 19, 13)
(192, 24, 19, 13)
(193, 24, 19, 13)
(194, 24, 19, 13)
(197, 24, 19, 13)
(199, 24, 19, 13)
(200, 24, 19, 13)
(201, 24, 19, 13)
(202, 25, 19, 13)
(203, 26, 19, 13)
(206, 28, 19, 13)
(208, 30, 19, 13)
(209, 30, 19, 13)
(209, 32, 19, 13)
(210, 33, 19, 13)
(210, 34, 19, 13)
(210, 35, 19, 13)
(211, 37, 19, 13)
(211, 39, 19, 13)
(211, 40, 19, 13)
(210, 41, 19, 13)
(210, 42, 19, 13)
(210, 43, 19, 13)
(210, 45, 19, 13)
(210, 47, 19, 13)
(209, 49, 19, 13)
(209, 51, 19, 13)
(208, 52, 19, 13)
(207, 54, 19, 13)
(207, 55, 19, 13)
(206, 56, 19, 13)
(206, 58, 19, 13)
(205, 59, 19, 13)
(204, 60, 19, 13)
(203, 61, 19, 13)
(202, 63, 19, 13)
(202, 64, 19, 13)
(202, 65, 19, 13)
(201, 67, 19, 13)
(200, 69, 19, 13)
(200, 70, 19, 13)
(199, 71, 19, 13)
(199, 73, 19, 13)
(198, 73, 19, 13)
(198, 74, 19, 13)
(197, 76, 19, 13)
(197, 77, 19, 13)
(196, 78, 19, 13)
(196, 79, 19, 13)
(195, 80, 19, 13)
(195, 81, 19, 13)
(195, 83, 19, 13)
(195, 84, 19, 13)
(195, 86, 19, 13)
(195, 87, 19, 13)
(194, 89, 19, 13)
(194, 91, 19, 13)
(194, 92, 19, 13)
(194, 93, 19, 13)
(194, 94, 19, 13)
(194, 96, 19, 13)
(194, 97, 19, 13)
(194, 98, 19, 13)
(194, 99, 19, 13)
(194, 100, 19, 13)
(194, 101, 19, 13)
(194, 102, 19, 13)
(195, 103, 19, 13)
(195, 104, 19, 13)
(195, 106, 19, 13)
(195, 107, 19, 13)
(196, 108, 19, 13)
(196, 109, 19, 13)
(196, 110, 19, 13)
(197, 111, 19, 13)
(197, 112, 19, 13)
(198, 114, 19, 13)
(198, 115, 19, 13)
(198, 116, 19, 13)
(199, 117, 19, 13)
(199, 118, 19, 13)
(199, 119, 19, 13)
(200, 120, 19, 13)
(201, 121, 19, 13)
(203, 121, 19, 13)
(204, 122, 19, 13)
(205, 123, 19, 13)
(206, 123, 19, 13)
(206, 124, 19, 13)
(207, 125, 19, 13)
(209, 126, 19, 13)
(210, 127, 19, 13)
(211, 128, 19, 13)
(212, 129, 19, 13)
(214, 130, 19, 13)
(215, 130, 19, 13)
(216, 131, 19, 13)
(217, 131, 19, 13)
(219, 132, 19, 13)
(220, 132, 19, 13)
(221, 132, 19, 13)
(221, 133, 19, 13)
(222, 134, 19, 13)
(222, 135, 19, 13)
(222, 137, 19, 13)
(223, 138, 19, 13)
(224, 140, 19, 13)
(225, 141, 19, 13)
(226, 144, 19, 13)
(227, 146, 19, 13)
(229, 148, 19, 13)
(230, 150, 19, 13)
(230, 152, 19, 13)
(231, 154, 19, 13)
(231, 158, 19, 13)
(231, 159, 19, 13)
(231, 160, 19, 13)
(231, 163, 19, 13)
(231, 166, 19, 13)
(231, 169, 19, 13)
(231, 172, 19, 13)
(231, 175, 19, 13)
(231, 178, 19, 13)
(231, 179, 19, 13)
(230, 180, 19, 13)
(230, 182, 19, 13)
(229, 183, 19, 13)
(229, 184, 19, 13)
(228, 184, 19, 13)
(227, 185, 19, 13)
(226, 186, 19, 13)
(225, 187, 19, 13)
(224, 188, 19, 13)
(223, 189, 19, 13)
(222, 190, 19, 13)
(221, 190, 19, 13)
(220, 191, 19, 13)
(219, 191, 19, 13)
(218, 192, 19, 13)
(217, 192, 19, 13)
(216, 193, 19, 13)
(215, 193, 19, 13)
(214, 193, 19, 13)
(213, 194, 19, 13)
(212, 194, 19, 13)
(211, 194, 19, 13)
(210, 194, 19, 13)
(210, 195, 19, 13)
(209, 195, 19, 13)
(147, 179, 19, 13)
(148, 179, 19, 13)
(150, 179, 19, 13)
(153, 179, 19, 13)
(154, 179, 19, 13)
(155, 179, 19, 13)
(156, 179, 19, 13)
(157, 180, 19, 13)
(158, 180, 19, 13)
(160, 180, 19, 13)
(161, 181, 19, 13)
(162, 181, 19, 13)
(164, 183, 19, 13)
(165, 184, 19, 13)
(166, 184, 19, 13)
(167, 185, 19, 13)
(169, 185, 19, 13)
(171, 185, 19, 13)
(173, 186, 19, 13)
(175, 187, 19, 13)
(178, 187, 19, 13)
(181, 188, 19, 13)
(182, 188, 19, 13)
(183, 188, 19, 13)
(184, 189, 19, 13)
(187, 190, 19, 13)
(188, 190, 19, 13)
(190, 191, 19, 13)
(191, 191, 19, 13)
(192, 191, 19, 13)
(193, 192, 19, 13)
(195, 192, 19, 13)
(196, 192, 19, 13)
(197, 192, 19, 13)
(198, 192, 19, 13)
(199, 193, 19, 13)
(200, 193, 19, 13)
(147, 178, 19, 13)
(145, 179, 19, 13)
(141, 181, 19, 13)
(138, 182, 19, 13)
(137, 183, 19, 13)
(136, 183, 19, 13)
(135, 184, 19, 13)
(134, 185, 19, 13)
(133, 186, 19, 13)
(132, 187, 19, 13)
(130, 189, 19, 13)
(129, 191, 19, 13)
(128, 192, 19, 13)
(127, 192, 19, 13)
(126, 194, 19, 13)
(125, 195, 19, 13)
(124, 196, 19, 13)
(123, 197, 19, 13)
(122, 197, 19, 13)
(121, 199, 19, 13)
(120, 200, 19, 13)
(119, 201, 19, 13)
(118, 202, 19, 13)
(118, 203, 19, 13)
(117, 204, 19, 13)
(117, 205, 19, 13)
(116, 206, 19, 13)
(115, 207, 19, 13)
(114, 208, 19, 13)
(113, 209, 19, 13)
(111, 211, 19, 13)
(108, 213, 19, 13)
(106, 214, 19, 13)
(104, 215, 19, 13)
(102, 216, 19, 13)
(101, 217, 19, 13)
(100, 218, 19, 13)
(98, 218, 19, 13)
